author_id,name,birth_year
1041,David Stewart,1970
1042,Ryan Rivera,1995
1043,Joseph Fitzpatrick,1965
1044,Jonathan Miller DVM,1994
1045,Loretta Miller,1950
1046,Jennifer Reynolds,1983
1047,Chad Collins,1982
1048,Gregory Mcpherson,1963
1049,Robert Graves,1948
1050,Joseph Walker,1940
1051,Drew Carter,1952
1052,Amy Woods,1948
1053,Joseph Cole,1960
1054,Kevin Holland,1976
1055,Krista Buchanan,1959
1056,Nicholas Morales,1980
1057,Nathan Williams,1977
1058,Christina Cooper,1943
1059,Benjamin Parker,1956
1060,Sandy Jones,1967
1061,Michael Gilbert,1987
1062,Scott Harris,1970
1063,Tammy Johnson,1983
1064,Karen King MD,1979
1065,Melissa Johnson,1947
1066,Bradley Fisher DDS,1957
1067,Donna Roach,1959
1068,Lacey Graves,1962
1069,Jacob Barnes,1941
1070,Haley Watson,1969
1071,John Bonilla,1986
1072,Jennifer Meyer,1951
1073,Heather Krueger,1949
1074,Mary Weber,1980
1075,Matthew Lewis,1964
1076,Marvin Vazquez,1981
1077,Kevin Torres,1960
1078,Susan Hill,1970
1079,Shane Mitchell,1977
1080,Sean Zamora,1949
1081,Jeffrey Keller,1981
1082,Darius Mullins,1965
1083,Joshua Robinson,1951
1084,Sara Holt,1946
1085,Heidi Richardson,1954
1086,Andrew Richardson,1973
1087,Benjamin Warren,1988
1088,April Gibson,1977
1089,Jonathan Miller,1980
1090,Melissa Rogers,1954
1091,Kimberly Smith,1941
1092,James Poole,1982
1093,Christopher Scott,1959
1094,Brian Long,1989
1095,Tina Hogan,1970
1096,Michael Stein,1954
1097,Christopher Callahan,1963
1098,Jessica Christensen,1995
1099,Mr. Michael Singh,1950
1100,Susan Gregory,1965
1101,Anna Murphy,1987
1102,Andrew Patrick,1983
1103,Michael Noble,1992
1104,Mark Hayes,1940
1105,Barbara Waller,1955
1106,Crystal Johnson,1977
1107,Madison Walters,1967
1108,Richard Valdez,1978
1109,Michael Hardy,1970
1110,Taylor Cruz,1952
1111,Elizabeth Sosa,1966
1112,Allison Flores,1944
1113,Christopher Alexander DVM,1952
1114,Stephanie Terry,1987
1115,Ashley Johnson,1944
1116,Chad Keith,1965
1117,Sandra Davis,1994
1118,Brittney Washington,1975
1119,Christopher Fields,1956
1120,Danielle Obrien,1990
1121,Richard Yoder,1952
1122,Matthew Young,1966
1123,Theodore Harris,1970
1124,Gregory Bolton PhD,1952
1125,Joel Murphy,1979
1126,Crystal Lin,1984
1127,Holly Ball,1989
1128,Charles Hartman,1947
1129,Ashley Mills,1987
1130,Ronald Delacruz,1957
1131,Jeffrey Vasquez,1950
1132,Scott Harvey,1976
1133,Walter Thompson,1979
1134,Natalie Massey,1988
1135,Nicole Santiago DVM,1962
1136,George Clark,1973
1137,Steven Roth,1946
1138,Courtney Glover,1976
1139,Nicole Chaney,1966
1140,Jeffrey Adams,1986
1141,Shelby Carter DDS,1989
1142,Heather Nichols,1957
1143,Lucas Reyes,1975
1144,Matthew Roberson,1944
1145,Jennifer Carter,1979
1146,Lynn Frost,1946
1147,Ana Vasquez,1943
1148,Regina Butler,1986
1149,Kimberly Hamilton,1986
1150,Katherine Hudson,1967
1151,Jordan Osborn,1965
1152,Amanda Garza,1957
1153,Robert Poole,1961
1154,David Wilson,1946
1155,Stephen Pierce,1981
1156,Brian Anderson,1989
1157,Steve Morales,1979
1158,Jennifer Hart,1944
1159,Michael Williams,1968
1160,William Craig,1944
1161,Zachary Mitchell,1995
1162,Shelia Baker,1956
1163,Jonathan Moore,1963
1164,Kristin Wilson,1980
1165,Brent Waller,1971
1166,Joel Jimenez,1954
1167,Megan Barnes,1986
1168,Angela Roberts,1942
1169,Joanne Mitchell,1956
1170,Jack Taylor,1948
1171,Dean Long,1974
1172,Mark Berry,1943
1173,Aaron Freeman,1956
1174,Kevin Choi,1983
1175,Cheryl Caldwell,1969
1176,Ashley Villa,1977
1177,Anna Collins,1991
1178,Tyler Cook,1989
1179,Ethan Hernandez,1974
1180,Lindsey Farrell,1963
1181,Terry Nelson,1958
1182,Chad Williams,1976
1183,Brenda Harris,1953
1184,Maria Hunter,1947
1185,Amy Sanchez,1957
1186,John Taylor,1948
1187,Lisa Craig,1941
1188,Lisa Powers,1995
1189,Adam Pittman,1941
1190,Robert Lee,1948
1191,Mitchell Kaufman,1961
1192,Kendra Kim,1960
1193,Bruce Reed,1974
1194,Steven Kelley,1980
1195,Kathryn Estrada,1979
1196,Dr. Jose Maxwell,1995
1197,Michele Young,1966
1198,Joseph Castillo,1984
1199,David Murray,1971
1200,Lauren Alvarez,1980
1201,Robert Wheeler,1956
1202,Timothy Wallace,1964
1203,Krystal Herrera,1965
1204,Victoria Mitchell,1963
1205,Cynthia Alvarado,1971
1206,Daniel Allison,1959
1207,Jason Brown,1959
1208,James Graham,1949
1209,Ashley Perez,1960
1210,Kristen Miller DDS,1974
1211,Robert Malone,1940
1212,Brianna Melendez,1992
1213,Veronica Wilson,1940
1214,Wanda Townsend,1987
1215,Rebecca Tran,1958
1216,Bryan Dunn,1989
1217,Nicholas Diaz,1942
1218,Nina Mack,1964
1219,Christopher Peck,1958
1220,Stephen Lee,1966
1221,Anthony Ross,1947
1222,Ronald Torres,1947
1223,Laura Golden,1947
1224,Elizabeth Little,1982
1225,Jeffrey Armstrong,1969
1226,David White,1995
1227,Cheryl Howard,1957
1228,Rachael Steele,1951
1229,Michael Matthews,1943
1230,Leslie Randolph,1968
1231,William Wood,1980
1232,Jessica Adams,1958
1233,Robert Jenkins,1960
1234,Jasmine Williams,1947
1235,Michael Johnson,1943
1236,Megan Vaughn,1974
1237,Sandra Roth,1949
1238,Diana Burgess,1971
1239,Robert Garcia,1971
1240,Tonya Jensen,1988
1241,Justin Bailey MD,1958
1242,Darrell Porter,1964
1243,James Sanchez,1971
1244,Michael Fuller,1943
1245,Gabrielle Chavez,1971
1246,Craig Rhodes,1944
1247,Kristy Garcia,1960
1248,Sandy Jackson,1981
1249,Stephanie Lee,1944
1250,Stacy Dean,1948
1251,Helen Delgado,1994
1252,Megan Torres,1990
1253,Jaime Vaughn,1946
1254,Danielle Smith,1954
1255,Dylan Torres,1989
1256,Morgan Stephenson,1954
1257,Nicholas Adams,1944
1258,Sydney Ortiz,1945
1259,Rhonda Johnson,1988
1260,Kyle Hamilton,1968
1261,Hayley Thornton,1975
1262,Stephanie Price,1980
1263,Brian Avila,1952
1264,Katelyn Herrera,1955
1265,Michelle Dillon,1980
1266,Johnny Odonnell,1992
1267,Andrew Hutchinson,1987
1268,Kayla Grant,1941
1269,Steven Wright,1992
1270,Sonya Cruz,1978
1271,Tyler Rodriguez,1981
1272,Kirk Castillo,1986
1273,Shannon Lowery,1952
1274,Michael Webb,1973
1275,Felicia Cooper,1953
1276,Kelly Becker,1974
1277,Heather Simmons,1961
1278,Michael Flores,1964
1279,Crystal White,1943
1280,James Garza,1955
1281,Andrew Thomas,1955
1282,Joshua Jacobs,1978
1283,William Andersen,1971
1284,Sarah Rosario,1992
1285,Craig Nelson,1994
1286,Gabriella Meyer,1956
1287,Christopher Morris,1960
1288,Jacob Mack,1987
1289,Lindsey Long,1968
1290,Danielle Williams,1956
1291,Keith Moore,1971
1292,Kendra Villanueva,1965
1293,Randall Fischer,1955
1294,James Mendoza,1980
1295,Robert Henderson,1971
1296,Brian Newman,1961
1297,Dawn Brown,1949
1298,Rickey Santos,1972
1299,John Proctor,1954
1300,Alexander Wright,1963
1301,Lauren Carpenter,1953
1302,Kimberly Meza,1964
1303,David Hanson,1962
1304,April Mack,1967
1305,Dakota Summers,1945
1306,Scott Elliott,1982
1307,Christopher Gibson,1975
1308,Dawn Park,1986
1309,Alexis Conner,1944
1310,Patrick Smith,1984
1311,Rachael Davis,1987
1312,Joshua Wright,1987
1313,Karen Meyer,1989
1314,Kevin Watson,1990
1315,Brandon Austin,1981
1316,Todd Greene,1941
1317,Brian Hill,1969
1318,Brandon Morgan,1974
1319,Melissa Lee,1987
1320,Jack Jackson,1951
1321,Alexander Phillips,1980
1322,Jacob Harvey,1969
1323,Anna Suarez,1954
1324,Megan Peterson,1992
1325,Eric Edwards,1993
1326,John Summers,1946
1327,Mario Erickson,1987
1328,Charles Walsh,1951
1329,William Roberts,1965
1330,Paul Wallace,1973
1331,Michael Jenkins,1989
1332,Sabrina Martin,1987
1333,Latoya Cannon,1985
1334,Brenda Robbins,1976
1335,Nicole Macias,1955
1336,Sara Johnson,1955
1337,Jamie Davis,1986
1338,George Marshall,1973
1339,Randy Miles,1992
1340,Katherine Torres,1972
1341,William Hernandez,1988
1342,Karen Owen,1944
1343,Kristin Burnett,1948
1344,Andre Livingston,1944
1345,Joshua Johnson,1985
1346,Lisa Morgan,1976
1347,Kayla Cameron,1968
1348,Erin Johnson,1952
1349,Patricia Rogers,1956
1350,Katie Johnson,1975
1351,Jessica Levy,1994
1352,Marcus Mcintyre,1969
1353,Jennifer Norton,1950
1354,Valerie Newton,1959
1355,Erin Hunter,1940
1356,Annette Soto,1947
1357,Kristen Kline,1952
1358,Lauren Tucker,1962
1359,William Finley,1968
1360,Vicki Griffith,1986
1361,Sheri Lindsey,1983
1362,Melissa Zamora,1961
1363,Debra Mcdaniel,1969
1364,Melissa Butler,1953
1365,Curtis Trevino,1993
1366,Brittany Carter,1951
1367,Robert Brown,1982
1368,Erica Dillon,1955
1369,Nicole Baird,1947
1370,Michael Lee,1961
1371,Kevin Gibson,1995
1372,Caitlin Christian,1964
1373,Samantha Rodriguez,1962
1374,Carrie Jenkins,1940
1375,Jesse Baker,1981
1376,Stacey Singleton,1970
1377,Jason Bentley,1991
1378,Wendy Clayton,1946
1379,Amanda Perkins,1940
1380,Stacey Guzman,1976
1381,Jake Hancock,1980
1382,Megan Shelton,1944
1383,Carl Frey,1953
1384,Brian Foster,1952
1385,William Carrillo,1958
1386,Rachel Cross,1955
1387,Elizabeth Parsons,1969
1388,Kimberly Crawford,1984
1389,Chad Pitts,1941
1390,Paula Camacho,1980
1391,Stephanie Long,1953
1392,James Cooper,1951
1393,Rebecca Harris,1940
1394,Alexis Cooper,1981
1395,Micheal Bolton,1977
1396,Gregory Phillips,1981
1397,Terry Parks,1952
1398,Bryan Young,1970
1399,Cindy Mendez,1975
1400,Stefanie George,1974
1401,Brittany Moore,1952
1402,Mary Powers,1947
1403,Jesus Bell,1980
1404,Janice Bennett,1957
1405,Holly Morris,1976
1406,Samuel Morton,1990
1407,Erin Barnes,1948
1408,Marcia Rogers,1942
1409,Deborah Jones,1990
1410,Johnny Smith,1974
1411,Joseph Valdez,1980
1412,Melanie Ray,1958
1413,Philip Patel,1971
1414,Michelle Smith,1953
1415,Katherine Johnson,1956
1416,Gina Montgomery,1978
1417,Melissa Crane,1973
1418,Michelle Kelley,1983
1419,Alejandra Rose,1979
1420,Lori Pineda,1942
1421,Leslie Gallagher,1984
1422,Terri Fernandez,1981
1423,Richard Jenkins,1959
1424,Donald Perez,1959
1425,Brian Edwards,1983
1426,Thomas Jackson,1991
1427,Greg Potter,1959
1428,Ann Price,1963
1429,Paul Mcintyre,1988
1430,Daniel Fields,1986
1431,Gabriella West,1972
1432,Jacob Gould,1971
1433,Margaret Mann,1968
1434,Jeffery Ross,1987
1435,Christian Arias,1971
1436,Nicole Keller,1966
1437,Olivia Ponce,1985
1438,Stephanie Zimmerman,1963
1439,Christopher Coleman,1990
1440,Mark Clements,1973
1441,Christopher Russell,1994
1442,Amy Heath,1994
1443,Nancy Walker,1992
1444,Dr. Jerry Gardner MD,1940
1445,Wayne Jimenez,1944
1446,Anthony Stevens,1944
1447,Donna Collins,1968
1448,Roy Villegas,1943
1449,Marcus Reed,1940
1450,Kathy Scott DVM,1947
1451,Andrew Ellis,1965
1452,Stephanie Allen,1949
1453,Cathy Banks,1988
1454,James Ward,1951
1455,Joy Reyes,1982
1456,Rachel Hoffman,1950
1457,Alexis Chavez,1989
1458,Mark Green,1976
1459,Kevin Schwartz,1943
1460,William Burgess,1974
1461,Mrs. Heather Hendricks,1975
1462,Christopher Valdez,1951
1463,David Carter,1950
1464,Ryan Brown,1995
1465,James Harris,1960
1466,Peter Stout,1979
1467,Mariah Sexton,1952
1468,Jason Parker,1990
1469,Michelle Ritter,1992
1470,Michael Miller,1951
1471,Kellie Brown,1995
1472,Jennifer Russell,1976
1473,Thomas Byrd,1984
1474,Michael Williams,1958
1475,Donald Fisher,1944
1476,Scott Cooper,1985
1477,Cheryl Fields,1995
1478,Kevin Blair,1952
1479,Melinda Wheeler,1986
1480,Mr. Jacob Hamilton MD,1965
1481,Daniel Carter,1966
1482,Crystal Ray,1991
1483,Kristy Moore,1978
1484,Anna Edwards,1957
1485,Betty Crawford,1950
1486,Beverly Schwartz,1963
1487,Rachel Daniels,1980
1488,Richard Hoffman,1992
1489,Dr. Cindy Lee PhD,1953
1490,Yolanda Rowe,1956
1491,Nicholas Harrison,1949
1492,Alexander Hayes,1969
1493,Gabriella Moore,1940
1494,Sheila Joyce,1986
1495,Chad Allen,1986
1496,Lauren Curtis,1986
1497,Tina Greer DDS,1984
1498,Elijah Morales,1944
1499,Jessica Goodman,1952
1500,William Kennedy,1965
1501,Christina Ochoa,1945
1502,Allison Wilson,1971
1503,Carla Griffith,1982
1504,Jessica Kelley,1950
1505,Shannon Sheppard,1963
1506,Lori Conley,1995
1507,Stephen Vasquez,1941
1508,Joshua Medina,1952
1509,Samantha Mcdonald,1992
1510,Ana Cohen,1990
1511,George Smith,1972
1512,Michael Williams,1945
1513,Marie Harrison,1971
1514,Erin Reyes,1952
1515,Katherine Nguyen,1983
1516,Todd Lindsey,1964
1517,Joshua Thompson,1951
1518,John Tapia,1987
1519,Sabrina Nelson,1975
1520,Noah Ross,1940
1521,David Williams,1951
1522,James Hensley,1984
1523,David Bell,1964
1524,Shelby Frye,1972
1525,Jamie Yu,1971
1526,Thomas Lopez,1989
1527,Gregory Allen,1985
1528,William Wolf,1985
1529,Oscar Young,1975
1530,David Valdez,1962
1531,Amy Allen,1961
1532,Jeffrey Atkinson,1988
1533,David Johnson,1975
1534,John Espinoza,1972
1535,Dr. Casey Gallagher,1990
1536,Jeffrey Martinez,1992
1537,Catherine Moore,1966
1538,Michele Smith,1987
1539,Sarah Jones,1974
1540,Ann Ray,1954
1541,Alex Garrison,1967
1542,Robert Hunter,1969
1543,Holly Black,1983
1544,Bradley Sandoval,1977
1545,Julie Anderson,1955
1546,Madeline Gibson,1994
1547,Dr. Joshua Wallace,1986
1548,Larry Herring,1983
1549,Madison Bailey,1987
1550,Morgan Taylor,1958
1551,Kevin Lawrence,1953
1552,Frank Jones,1949
1553,Douglas Young,1981
1554,Tina Williams,1948
1555,Michael Hicks,1957
1556,Mark Singh,1989
1557,Aaron Boyer,1969
1558,Heidi Clements,1970
1559,Kathryn Morrison,1958
1560,Julie Rhodes,1947
1561,Diana Kane,1976
1562,Tina Evans,1983
1563,Marisa Marquez,1989
1564,Andre Hamilton DDS,1982
1565,Robert Allen,1987
1566,Lori Wells,1960
1567,Ethan Brown,1962
1568,Kenneth Villarreal,1960
1569,Deborah Smith,1949
1570,Judy Pacheco,1942
1571,Heather Robinson,1952
1572,Elizabeth Perez,1988
1573,Cameron Lamb,1990
1574,Christopher Brown,1976
1575,Kathleen Davis,1961
1576,Elizabeth Mccoy,1968
1577,Tammy Murphy,1977
1578,Cheryl Hebert,1991
1579,Anthony Burton II,1982
1580,Alicia Juarez,1956
1581,Denise Tanner,1969
1582,John Campbell,1971
1583,Jose Grant,1969
1584,Meagan Johnson,1992
1585,Kimberly Santos,1961
1586,Katrina Perez,1961
1587,Kimberly Young,1947
1588,Thomas Thompson,1977
1589,Heather Vargas,1994
1590,Pamela Haas,1988
1591,Keith Hardy,1951
1592,Nicholas Thomas,1979
1593,Brandon Brown,1964
1594,Dominique Greene,1965
1595,Terri Dickerson,1952
1596,Richard Campbell,1955
1597,Joseph Potter,1963
1598,Tanner Ray,1952
1599,Gregory Haley,1978
1600,Brooke Potts,1971
1601,James Contreras,1959
1602,James Gallagher,1960
1603,Melissa Gomez,1941
1604,Jennifer Melendez,1983
1605,John Erickson,1974
1606,Aaron Henson,1979
1607,Lisa Valdez,1957
1608,Mathew Watts,1989
1609,Danielle Hull,1959
1610,Elizabeth Perez,1956
1611,Kristin Dickerson,1964
1612,Carrie Chavez,1990
1613,Angela Anderson,1980
1614,Robert Becker,1954
1615,Theodore Jackson,1993
1616,Katherine Mullins,1964
1617,Barry Schneider,1985
1618,Taylor House,1956
1619,Carlos Smith,1992
1620,Dakota Moore,1975
1621,Hailey Brown,1947
1622,Brian Wilkerson,1961
1623,Heather Kennedy,1974
1624,Rebecca Estrada,1982
1625,Anthony Wells,1960
1626,George Johnson,1940
1627,Gregory Kelly,1991
1628,Jason Burns,1964
1629,John Kirby,1973
1630,Luke Smith,1959
1631,Rachel Cruz,1987
1632,Melissa Martinez,1985
1633,Rebecca Martinez,1959
1634,Dominique Harris,1971
1635,Dennis Rivera,1965
1636,Jacqueline Berry,1946
1637,Cynthia Golden,1994
1638,Preston Anderson,1978
1639,Michael Hill,1956
1640,Ariana White,1957
1641,Cheyenne Miller,1964
1642,Alicia Williams,1955
1643,Jeffrey Nixon,1975
1644,Jerry Taylor,1994
1645,Yvonne Reeves,1943
1646,Justin Mueller,1944
1647,Michael Walker,1948
1648,Steven Williams,1989
1649,Angela Hickman,1943
1650,Nicholas Soto,1942
1651,Christine Johnson,1980
1652,Jill Cook,1990
1653,Nicole Kelly,1970
1654,Jeffrey Palmer,1970
1655,Leslie David,1948
1656,James Anderson,1940
1657,Stacey Griffith,1981
1658,Janet Andrews,1968
1659,Dawn Clark,1993
1660,Eric Rodriguez,1973
1661,Benjamin Farley,1951
1662,Lisa Thomas,1943
1663,John Roberson,1957
1664,William Rocha,1989
1665,Laura Lara,1992
1666,Angela Frazier,1950
1667,Jordan Alexander,1989
1668,Robert Washington,1990
1669,Robert Hughes,1989
1670,Matthew Gibson,1985
1671,Whitney Sanders,1994
1672,Jason Marquez,1955
1673,Kevin Garcia,1966
1674,Eric Wood,1969
1675,Mrs. Lori Wood DDS,1972
1676,Anna Price,1961
1677,Gabriela Robinson,1949
1678,Janet Johnson,1965
1679,Anita Palmer,1955
1680,Steven Baird,1948
1681,John Hamilton DVM,1955
1682,Shawn Sandoval,1962
1683,Caleb Johnson,1946
1684,Jordan Lawrence,1946
1685,Albert Petty,1993
1686,Dr. Kyle Miller,1972
1687,Christopher Jackson,1959
1688,Nicole Davis,1969
1689,Crystal Garcia,1979
1690,David Garza,1976
1691,Steven Hall,1973
1692,Joy Nguyen,1943
1693,Elizabeth Grimes,1972
1694,Julie Dean,1971
1695,Jessica Franco,1944
1696,Ryan Watson,1952
1697,Brian Hughes,1984
1698,Kristen Sanders,1984
1699,Ana Payne,1947
1700,Justin Jackson,1984
1701,Amy Oliver,1955
1702,Dr. Julie Black,1941
1703,Patricia Webb,1962
1704,Kenneth Nash,1968
1705,Alan Sparks PhD,1976
1706,Donald Campbell,1968
1707,Olivia Miller,1978
1708,Xavier Cruz,1995
1709,Corey Page,1947
1710,Daniel Banks,1985
1711,Sharon Peters,1992
1712,William Clark,1981
1713,Crystal Conner,1990
1714,Anna Young,1969
1715,Wanda Merritt,1991
1716,Ernest Hicks,1993
1717,Hannah Bush,1952
1718,Edward Jennings,1974
1719,Alex Mayer,1966
1720,Claudia Silva,1959
1721,Ian Frost,1957
1722,David Garcia,1962
1723,Robert Diaz,1985
1724,Amanda Ochoa,1971
1725,Matthew Berry,1988
1726,Brittany Brewer,1984
1727,Brandon Carr,1995
1728,Benjamin Ford,1981
1729,Janet Brown,1979
1730,Christina Day,1978
1731,Mr. Sean Murphy,1984
1732,Deborah Mckee,1943
1733,Tamara Jones,1948
1734,Jose Griffin,1961
1735,Patrick Robinson,1989
1736,Paul Perry,1990
1737,Michael Kim,1995
1738,Michael Thomas,1956
1739,Stephanie Campbell,1985
1740,Kristina Lewis,1945
1741,Philip Thompson,1963
1742,Theresa Reynolds,1967
1743,Jason Ramirez,1974
1744,Dr. Michael Gilmore DDS,1983
1745,Samantha Grant,1956
1746,Kyle Ward,1974
1747,Kimberly Buckley,1966
1748,Jesse Hayes,1970
1749,Richard Austin,1940
1750,Rachael Williams,1962
1751,Stephanie Martinez,1971
1752,Robert Lowe,1954
1753,Gerald Wilson,1980
1754,Mallory Duncan,1960
1755,Leonard Garcia,1940
1756,David Barker,1979
1757,Robert Coleman,1960
1758,Lindsay Davis,1976
1759,Christine Baker,1986
1760,Christopher Park,1966
1761,Tracy Maynard,1941
1762,Amy Murphy,1952
1763,Carrie Middleton,1945
1764,Matthew Williams,1977
1765,Elizabeth Cortez,1995
1766,Randy Rodriguez,1957
1767,Tim Wallace,1963
1768,Nicholas Hendricks,1962
1769,Kathleen Schultz,1947
1770,Leonard Colon,1993
1771,Taylor Byrd,1987
1772,Christopher Pacheco,1968
1773,Andrea Lawson,1943
1774,Paul Jackson,1978
1775,Thomas Taylor,1973
1776,Cathy Skinner,1949
1777,William Salinas,1954
1778,Edward Moran,1985
1779,Adam Whitney,1974
1780,Janet Taylor,1966
1781,Robert Rubio,1957
1782,James Williams,1940
1783,Gabriella Calhoun,1940
1784,Beverly Wells,1983
1785,Roberta Wilcox,1946
1786,Alice Brown,1975
1787,Jeff Kent,1988
1788,Scott Taylor,1940
1789,Sara Miller,1968
1790,William Park,1975
1791,Robert Williams,1985
1792,Lindsay Newton,1956
1793,George Cuevas,1985
1794,Amy Hernandez,1987
1795,Heather Ellis,1961
1796,Phyllis Gregory,1983
1797,James Fleming,1958
1798,Blake Kennedy,1947
1799,Angelica Curtis,1950
1800,Daniel Maxwell MD,1987
1801,Ruth Chung,1978
1802,Jennifer Williams,1970
1803,Michael Ward,1967
1804,Kathleen Owens,1993
1805,Wanda Griffin,1943
1806,Jason Solomon,1960
1807,Jonathan Hawkins,1990
1808,Alexandra Johnson,1990
1809,Karen Romero,1944
1810,Jason Smith,1956
1811,Allison Phillips,1946
1812,Brittany Holloway,1949
1813,Margaret Casey,1976
1814,Shawn Watts,1966
1815,Paul Wright,1966
1816,Cassandra Aguilar,1989
1817,Alexander Galvan,1959
1818,Aaron Smith,1951
1819,April Diaz,1953
1820,Catherine White,1941
1821,Frank Robertson,1986
